District,Season,Crop Name,Area,N,P,K,ph,Avg Temp,Min Temp,Max Temp,Avg Humidity,Min Relative Humidity,Max Relative Humidity,Rainfall,Production,Season_enc,District_enc,Crop_enc,Production_log
Lalmonirhat,Kharif 2,Rape & Mustard,1133,117.77,46.24,19.56,6.91,22.5,15.0,30,75.0,85,65,179.6013888888889,729,1,32,61,6.593044534142437
Madaripur,Kharif 2,Rape & Mustard,16235,117.77,46.24,19.56,6.91,22.5,15.0,30,75.0,85,65,160.41666666666666,7557,1,33,61,8.930361883909434
Magura,Kharif 2,Rape & Mustard,9553,117.77,46.24,19.56,6.91,22.5,15.0,30,75.0,85,65,134.2247474747475,4870,1,34,61,8.491054533806542
Meherpur,Kharif 2,Rape & Mustard,11893,117.77,46.24,19.56,6.91,22.5,15.0,30,75.0,85,65,129.44444444444446,7323,1,36,61,8.898911905794401
Moulvibazar,Kharif 2,Rape & Mustard,736,117.77,46.24,19.56,6.91,22.5,15.0,30,75.0,85,65,333.72557471264366,357,1,37,61,5.8805329864007
Munshiganj,Kharif 2,Rape & Mustard,5416,117.77,46.24,19.56,6.91,22.5,15.0,30,75.0,85,65,169.94262295081967,2551,1,38,61,7.844632644464681
Mymensingh,Kharif 2,Rape & Mustard,2976,117.77,46.24,19.56,6.91,22.5,15.0,30,75.0,85,65,181.08838383838383,1315,1,39,61,7.182352111885263
Narail,Kharif 2,Rape & Mustard,11027,117.77,46.24,19.56,6.91,22.5,15.0,30,75.0,85,65,134.2247474747475,4372,1,41,61,8.38320455141292
Narayanganj,Kharif 2,Rape & Mustard,1596,117.77,46.24,19.56,6.91,22.5,15.0,30,75.0,85,65,169.94262295081967,598,1,42,61,6.395261598115449
Narsingdi,Kharif 2,Rape & Mustard,756,117.77,46.24,19.56,6.91,22.5,15.0,30,75.0,85,65,169.94262295081967,293,1,43,61,5.683579767338681
Natore,Kharif 2,Rape & Mustard,4171,117.77,46.24,19.56,6.91,22.5,15.0,30,75.0,85,65,124.92,2198,1,44,61,7.695757990554761
Netrokona,Kharif 2,Rape & Mustard,2461,117.77,46.24,19.56,6.91,22.5,15.0,30,75.0,85,65,181.08838383838383,1150,1,45,61,7.048386408721883
Nilphamari,Kharif 2,Rape & Mustard,2327,117.77,46.24,19.56,6.91,22.5,15.0,30,75.0,85,65,179.6013888888889,1273,1,46,61,7.149916836132109
Noakhali,Kharif 2,Rape & Mustard,38,117.77,46.24,19.56,6.91,22.5,15.0,30,75.0,85,65,185.75631313131316,6,1,47,61,1.9459101490553132
Panchagar,Kharif 2,Rape & Mustard,4241,117.77,46.24,19.56,6.91,22.5,15.0,30,75.0,85,65,154.21843434343435,1457,1,49,61,7.284820912568604
Patuakhali,Kharif 2,Rape & Mustard,112,117.77,46.24,19.56,6.91,22.5,15.0,30,75.0,85,65,207.8076923076923,36,1,50,61,3.6109179126442243
Pirojpur,Kharif 2,Rape & Mustard,101,117.77,46.24,19.56,6.91,22.5,15.0,30,75.0,85,65,175.42564102564103,35,1,51,61,3.58351893845611
Rajbari,Kharif 2,Rape & Mustard,4012,117.77,46.24,19.56,6.91,22.5,15.0,30,75.0,85,65,155.864898989899,1922,1,52,61,7.56164174558878
Rangamati,Kharif 2,Rape & Mustard,423,117.77,46.24,19.56,6.91,22.5,15.0,30,75.0,85,65,204.11111111111111,196,1,54,61,5.2832037287379885
Rangpur,Kharif 2,Rape & Mustard,4351,117.77,46.24,19.56,6.91,22.5,15.0,30,75.0,85,65,179.6013888888889,2069,1,55,61,7.635303886259415
Satkhira,Kharif 2,Rape & Mustard,11778,117.77,46.24,19.56,6.91,22.5,15.0,30,75.0,85,65,140.35353535353536,6292,1,56,61,8.747193183526933
Shariatpur,Kharif 2,Rape & Mustard,10417,117.77,46.24,19.56,6.91,22.5,15.0,30,75.0,85,65,155.864898989899,4375,1,57,61,8.383890344101816
Sherpur,Kharif 2,Rape & Mustard,4523,117.77,46.24,19.56,6.91,22.5,15.0,30,75.0,85,65,181.08838383838383,2182,1,58,61,7.688455356549944
Sunamganj,Kharif 2,Rape & Mustard,1294,117.77,46.24,19.56,6.91,22.5,15.0,30,75.0,85,65,333.72557471264366,525,1,60,61,6.26530121273771
Sylhet,Kharif 2,Rape & Mustard,1624,117.77,46.24,19.56,6.91,22.5,15.0,30,75.0,85,65,333.72557471264366,941,1,61,61,6.848005274576363
Thakurgaon,Kharif 2,Rape & Mustard,14774,117.77,46.24,19.56,6.91,22.5,15.0,30,75.0,85,65,154.21843434343435,6158,1,63,61,8.725669705687043
Bagerhat,Kharif 1,Ripe Papaya,90,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,144.96843434343435,1026,0,0,62,6.934397209928558
Bandarban,Kharif 1,Ripe Papaya,100,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,243.94444444444449,2180,0,1,62,7.687538766201629
Barguna,Kharif 1,Ripe Papaya,150,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,207.8076923076923,566,0,2,62,6.340359303727752
Barishal,Kharif 1,Ripe Papaya,170,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,175.42564102564103,2330,0,3,62,7.754052639035757
Bhola,Kharif 1,Ripe Papaya,62,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,185.23090277777777,952,0,4,62,6.859614903654202
Bogura,Kharif 1,Ripe Papaya,277,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,142.85416666666666,4862,0,5,62,8.489410810403786
Brahmanbaria,Kharif 1,Ripe Papaya,39,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,185.75631313131316,569,0,6,62,6.345636360828596
Chandpur,Kharif 1,Ripe Papaya,191,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,168.796875,1682,0,7,62,7.428333194190806
Chapai Nawabganj,Kharif 1,Ripe Papaya,86,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,124.92,1375,0,8,62,7.226936018493289
Chattogram,Kharif 1,Ripe Papaya,200,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,243.94444444444449,2739,0,9,62,7.9157131993821155
Chuadanga,Kharif 1,Ripe Papaya,69,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,129.44444444444446,1939,0,10,62,7.570443252057374
CoxsBazar,Kharif 1,Ripe Papaya,100,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,303.40277777777777,4086,0,11,62,8.315566483564277
Cumilla,Kharif 1,Ripe Papaya,190,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,185.75631313131316,2409,0,12,62,7.787382026484701
Dhaka,Kharif 1,Ripe Papaya,160,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,169.94262295081967,1614,0,13,62,7.387090235656757
Dinajpur,Kharif 1,Ripe Papaya,158,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,154.21843434343435,2472,0,14,62,7.813187267521416
Faridpur,Kharif 1,Ripe Papaya,55,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,155.864898989899,1089,0,15,62,6.993932975223189
Feni,Kharif 1,Ripe Papaya,60,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,248.1727642276423,492,0,16,62,6.20050917404269
Gaibandha,Kharif 1,Ripe Papaya,147,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,179.6013888888889,1525,0,17,62,7.330405211844402
Gazipur,Kharif 1,Ripe Papaya,200,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,169.94262295081967,1719,0,18,62,7.450079569807499
Gopalganj,Kharif 1,Ripe Papaya,114,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,155.864898989899,1064,0,19,62,6.970730078143525
Habiganj,Kharif 1,Ripe Papaya,20,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,333.72557471264366,510,0,20,62,6.236369590203704
Jamalpur,Kharif 1,Ripe Papaya,155,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,181.08838383838383,3255,0,21,62,8.08825472712243
Jashore,Kharif 1,Ripe Papaya,150,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,134.2247474747475,3307,0,22,62,8.104099056143582
Jhallokati,Kharif 1,Ripe Papaya,130,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,175.42564102564103,1318,0,23,62,7.1846291527173145
Jhenaidah,Kharif 1,Ripe Papaya,107,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,134.2247474747475,1190,0,24,62,7.0825485693553
Joypurhat,Kharif 1,Ripe Papaya,47,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,142.85416666666666,563,0,25,62,6.335054251498059
Khagrachari,Kharif 1,Ripe Papaya,150,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,204.11111111111111,2404,0,26,62,7.785305182539862
Khulna,Kharif 1,Ripe Papaya,200,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,144.96843434343435,1099,0,27,62,7.003065458786462
Kishoreganj,Kharif 1,Ripe Papaya,90,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,181.08838383838383,1167,0,28,62,7.0630481633881725
Kurigram,Kharif 1,Ripe Papaya,70,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,179.6013888888889,1073,0,29,62,6.97914527506881
Kushtia,Kharif 1,Ripe Papaya,126,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,129.44444444444446,5518,0,30,62,8.615951963439501
Lakshmipur,Kharif 1,Ripe Papaya,165,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,185.75631313131316,3564,0,31,62,8.178919332848396
Lalmonirhat,Kharif 1,Ripe Papaya,75,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,179.6013888888889,773,0,32,62,6.651571873589727
Madaripur,Kharif 1,Ripe Papaya,134,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,160.41666666666666,1095,0,33,62,6.999422467507961
Magura,Kharif 1,Ripe Papaya,95,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,134.2247474747475,2449,0,34,62,7.803843303538772
Manikganj,Kharif 1,Ripe Papaya,110,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,169.94262295081967,1519,0,35,62,7.326465613840322
Meherpur,Kharif 1,Ripe Papaya,55,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,129.44444444444446,1590,0,36,62,7.372118028337787
Moulvibazar,Kharif 1,Ripe Papaya,45,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,333.72557471264366,919,0,37,62,6.824373670043086
Munshiganj,Kharif 1,Ripe Papaya,92,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,169.94262295081967,516,0,38,62,6.248042874508429
Mymensingh,Kharif 1,Ripe Papaya,400,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,181.08838383838383,4798,0,39,62,8.476162841858246
Naogaon,Kharif 1,Ripe Papaya,70,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,124.92,1556,0,40,62,7.350516171833998
Narail,Kharif 1,Ripe Papaya,29,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,134.2247474747475,1388,0,41,62,7.236339342754344
Narayanganj,Kharif 1,Ripe Papaya,57,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,169.94262295081967,931,0,42,62,6.837332814685591
Narsingdi,Kharif 1,Ripe Papaya,147,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,169.94262295081967,1471,0,43,62,7.294377299288821
Natore,Kharif 1,Ripe Papaya,330,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,124.92,8135,0,44,62,9.004053937728395
Netrokona,Kharif 1,Ripe Papaya,60,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,181.08838383838383,950,0,45,62,6.85751406254539
Nilphamari,Kharif 1,Ripe Papaya,72,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,179.6013888888889,1383,0,46,62,7.232733136177615
Noakhali,Kharif 1,Ripe Papaya,150,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,185.75631313131316,2146,0,47,62,7.671826797878781
Pabna,Kharif 1,Ripe Papaya,399,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,124.92,4537,0,48,62,8.420241665339788
Panchagar,Kharif 1,Ripe Papaya,65,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,154.21843434343435,1270,0,49,62,7.147559271189454
Patuakhali,Kharif 1,Ripe Papaya,120,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,207.8076923076923,291,0,50,62,5.676753802268282
Pirojpur,Kharif 1,Ripe Papaya,52,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,175.42564102564103,900,0,51,62,6.803505257608338
Rajbari,Kharif 1,Ripe Papaya,90,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,155.864898989899,2001,0,52,62,7.601901959875166
Rajshahi,Kharif 1,Ripe Papaya,175,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,124.92,2881,0,53,62,7.966239776559467
Rangamati,Kharif 1,Ripe Papaya,300,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,204.11111111111111,4638,0,54,62,8.442254104751743
Rangpur,Kharif 1,Ripe Papaya,100,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,179.6013888888889,1482,0,55,62,7.301822342137932
Satkhira,Kharif 1,Ripe Papaya,200,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,140.35353535353536,1693,0,56,62,7.434847875211999
Shariatpur,Kharif 1,Ripe Papaya,120,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,155.864898989899,1929,0,57,62,7.5652752818989315
Sherpur,Kharif 1,Ripe Papaya,115,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,181.08838383838383,1049,0,58,62,6.956545443151569
Sirajganj,Kharif 1,Ripe Papaya,180,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,142.85416666666666,2881,0,59,62,7.966239776559467
Sunamganj,Kharif 1,Ripe Papaya,60,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,333.72557471264366,470,0,60,62,6.154858094016418
Sylhet,Kharif 1,Ripe Papaya,55,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,333.72557471264366,606,0,61,62,6.408528791059498
Tangail,Kharif 1,Ripe Papaya,390,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,153.4104938271605,5273,0,62,62,8.570544366913232
Thakurgaon,Kharif 1,Ripe Papaya,44,49.88,59.05,50.04,6.74,30.0,25.0,35,80.0,90,70,154.21843434343435,580,0,63,62,6.364750756851911
Bagerhat,Kharif 1,Safeda,58,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,144.96843434343435,1332,0,0,63,7.195187320178709
Bandarban,Kharif 1,Safeda,40,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,243.94444444444449,8,0,1,63,2.1972245773362196
Barguna,Kharif 1,Safeda,119,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,207.8076923076923,35,0,2,63,3.58351893845611
Barishal,Kharif 1,Safeda,106,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,175.42564102564103,154,0,3,63,5.043425116919247
Bhola,Kharif 1,Safeda,1,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,185.23090277777777,4,0,4,63,1.6094379124341003
Bogura,Kharif 1,Safeda,4,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,142.85416666666666,53,0,5,63,3.9889840465642745
Brahmanbaria,Kharif 1,Safeda,13,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,185.75631313131316,39,0,6,63,3.6888794541139363
Chapai Nawabganj,Kharif 1,Safeda,17,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,124.92,22,0,8,63,3.1354942159291497
Chattogram,Kharif 1,Safeda,45,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,243.94444444444449,59,0,9,63,4.0943445622221
Chuadanga,Kharif 1,Safeda,10,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,129.44444444444446,13,0,10,63,2.6390573296152584
CoxsBazar,Kharif 1,Safeda,5,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,303.40277777777777,8,0,11,63,2.1972245773362196
Cumilla,Kharif 1,Safeda,13,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,185.75631313131316,7,0,12,63,2.0794415416798357
Dhaka,Kharif 1,Safeda,16,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,169.94262295081967,71,0,13,63,4.276666119016055
Dinajpur,Kharif 1,Safeda,2,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,154.21843434343435,3,0,14,63,1.3862943611198906
Faridpur,Kharif 1,Safeda,141,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,155.864898989899,979,0,15,63,6.887552571664617
Feni,Kharif 1,Safeda,2,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,248.1727642276423,2,0,16,63,1.0986122886681098
Gazipur,Kharif 1,Safeda,7,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,169.94262295081967,41,0,18,63,3.7376696182833684
Gopalganj,Kharif 1,Safeda,15,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,155.864898989899,53,0,19,63,3.9889840465642745
Jashore,Kharif 1,Safeda,165,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,134.2247474747475,1386,0,22,63,7.234898420314831
Jhallokati,Kharif 1,Safeda,35,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,175.42564102564103,31,0,23,63,3.4657359027997265
Jhenaidah,Kharif 1,Safeda,6,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,134.2247474747475,29,0,24,63,3.4011973816621555
Khagrachari,Kharif 1,Safeda,99,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,204.11111111111111,82,0,26,63,4.418840607796598
Khulna,Kharif 1,Safeda,90,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,144.96843434343435,510,0,27,63,6.236369590203704
Kishoreganj,Kharif 1,Safeda,4,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,181.08838383838383,2,0,28,63,1.0986122886681098
Kushtia,Kharif 1,Safeda,8,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,129.44444444444446,64,0,30,63,4.174387269895637
Lakshmipur,Kharif 1,Safeda,14,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,185.75631313131316,13,0,31,63,2.6390573296152584
Madaripur,Kharif 1,Safeda,44,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,160.41666666666666,361,0,33,63,5.8916442118257715
Magura,Kharif 1,Safeda,29,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,134.2247474747475,198,0,34,63,5.293304824724492
Manikganj,Kharif 1,Safeda,10,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,169.94262295081967,9,0,35,63,2.302585092994046
Moulvibazar,Kharif 1,Safeda,11,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,333.72557471264366,5,0,37,63,1.791759469228055
Munshiganj,Kharif 1,Safeda,4,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,169.94262295081967,8,0,38,63,2.1972245773362196
Narail,Kharif 1,Safeda,240,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,134.2247474747475,487,0,41,63,6.1903154058531475
Narayanganj,Kharif 1,Safeda,4,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,169.94262295081967,28,0,42,63,3.367295829986474
Natore,Kharif 1,Safeda,5,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,124.92,45,0,44,63,3.828641396489095
Nilphamari,Kharif 1,Safeda,2,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,179.6013888888889,2,0,46,63,1.0986122886681098
Noakhali,Kharif 1,Safeda,1,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,185.75631313131316,3,0,47,63,1.3862943611198906
Pabna,Kharif 1,Safeda,2,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,124.92,15,0,48,63,2.772588722239781
Panchagar,Kharif 1,Safeda,14,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,154.21843434343435,20,0,49,63,3.044522437723423
Patuakhali,Kharif 1,Safeda,11,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,207.8076923076923,13,0,50,63,2.6390573296152584
Pirojpur,Kharif 1,Safeda,64,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,175.42564102564103,370,0,51,63,5.916202062607435
Rajbari,Kharif 1,Safeda,11,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,155.864898989899,48,0,52,63,3.8918202981106265
Rajshahi,Kharif 1,Safeda,16,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,124.92,19,0,53,63,2.995732273553991
Rangamati,Kharif 1,Safeda,37,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,204.11111111111111,20,0,54,63,3.044522437723423
Satkhira,Kharif 1,Safeda,392,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,140.35353535353536,664,0,56,63,6.499787040655854
Shariatpur,Kharif 1,Safeda,33,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,155.864898989899,203,0,57,63,5.318119993844216
Sirajganj,Kharif 1,Safeda,1,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,142.85416666666666,5,0,59,63,1.791759469228055
Tangail,Kharif 1,Safeda,0,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,153.4104938271605,2,0,62,63,1.0986122886681098
Thakurgaon,Kharif 1,Safeda,3,50.55181818181818,53.36272727272726,48.14909090909091,6.47,24.0,10.0,38,70.0,80,60,154.21843434343435,29,0,63,63,3.4011973816621555
Bagerhat,Rabi,Sesame,265,117.77,46.24,19.56,6.91,31.0,27.0,35,45.0,50,40,144.96843434343435,75,2,0,64,4.330733340286331
Bandarban,Rabi,Sesame,520,117.77,46.24,19.56,6.91,31.0,27.0,35,45.0,50,40,243.94444444444449,159,2,1,64,5.075173815233827
Barguna,Rabi,Sesame,82,117.77,46.24,19.56,6.91,31.0,27.0,35,45.0,50,40,207.8076923076923,30,2,2,64,3.4339872044851463
Barishal,Rabi,Sesame,1510,117.77,46.24,19.56,6.91,31.0,27.0,35,45.0,50,40,175.42564102564103,714,2,3,64,6.5722825426940075
Bhola,Rabi,Sesame,160,117.77,46.24,19.56,6.91,31.0,27.0,35,45.0,50,40,185.23090277777777,58,2,4,64,4.07753744390572
Bogura,Rabi,Sesame,134,117.77,46.24,19.56,6.91,31.0,27.0,35,45.0,50,40,142.85416666666666,42,2,5,64,3.7612001156935624
Brahmanbaria,Rabi,Sesame,1158,117.77,46.24,19.56,6.91,31.0,27.0,35,45.0,50,40,185.75631313131316,478,2,6,64,6.171700597410915
Chandpur,Rabi,Sesame,201,117.77,46.24,19.56,6.91,31.0,27.0,35,45.0,50,40,168.796875,57,2,7,64,4.060443010546419
Chapai Nawabganj,Rabi,Sesame,153,117.77,46.24,19.56,6.91,31.0,27.0,35,45.0,50,40,124.92,38,2,8,64,3.6635616461296463
Chattogram,Rabi,Sesame,20,117.77,46.24,19.56,6.91,31.0,27.0,35,45.0,50,40,243.94444444444449,2,2,9,64,1.0986122886681098
Chuadanga,Rabi,Sesame,624,117.77,46.24,19.56,6.91,31.0,27.0,35,45.0,50,40,129.44444444444446,243,2,10,64,5.497168225293202
Cumilla,Rabi,Sesame,1801,117.77,46.24,19.56,6.91,31.0,27.0,35,45.0,50,40,185.75631313131316,772,2,12,64,6.650279048587422
Dhaka,Rabi,Sesame,522,117.77,46.24,19.56,6.91,31.0,27.0,35,45.0,50,40,169.94262295081967,235,2,13,64,5.4638318050256105
Dinajpur,Rabi,Sesame,35,117.77,46.24,19.56,6.91,31.0,27.0,35,45.0,50,40,154.21843434343435,10,2,14,64,2.3978952727983707
